url,title,artist,image_link,publisher,years,description,star,tags
https://music.douban.com/subject/1401392/,将爱,王菲,https://img3.doubanio.com/view/subject/m/public/s2726841.jpg,Sony Music,2003,　　过去两年来，王菲创作了多首新歌，最后选了4首自己的作品，收录在加盟新力唱片公司的新专辑中。新专辑将在11月中推出，王菲一手包办了主打歌《将爱》的作曲、填词。昨日，《将爱》在全球同一时间播出，全亚洲共计有40个电台同步播出，至少有8亿华人听得到。 王菲包办词曲的主打歌《将爱》。值得一提的是，之前香港新力唱片因为邮递上的问题，迟迟都没收到这首歌的母带，为免出差错，唱片公司索性派专人去台湾把母带拿到香港，确保昨日这首歌可以准时首播。 整支曲子配器颇为精巧，气势恢宏，特别是开头部分弥漫着强烈的电子乐氛围，应该是张亚东的心思之作。歌曲后半部分更加渗出了一点WorldMusic的味道，异域色彩带来些许眩晕的感受。和王菲以前作品的不同的是，这首《将爱》感觉非常重，不管是音乐本身，还是王菲的演唱。特别是唱到歌词“我们没有流血，却都已经牺牲”，个中滋味相信王菲自有...,8.7,流行
https://music.douban.com/subject/1449452/,遇见我,曹方,https://img3.doubanio.com/view/subject/m/public/s1462740.jpg,钛友文化,2005年12月,　　没有人能够用一个词来形容曹方，她是丰富的，是才情四溢的，她的音乐亦如此。这个英文名字叫“ICY”的来自西双版纳的80后女生，2003年悄悄地发行了第一张唱片《黑色香水》，从此成为挑剔的业内人士推崇的标志性音乐人。2005年，新唱片《遇见我》捧在手中，惊喜和意外接踵而来，不说超越和突破，只是全才的曹方更加自如地在音乐和生活中流转，LOMO、口白、绘画，极度个性化的元素更使专辑充满“曹方”色彩。每一个情绪都拿捏的恰倒好处，在这个跟风成性的气氛下，显得尤为难能可贵。她完全有可能成为华语乐坛举足轻重的创作女生，现在知道她，还不晚。,8.4,流行
https://music.douban.com/subject/1958731/,梵高先生,李志,https://img1.doubanio.com/view/subject/m/public/s3743777.jpg,口袋唱片,2007/1/11,　　欢愉的孤独是什么？城市游吟诗人李志再次让我们体会孤独的别样滋味。他的第二张创作专辑《梵高先生》近期由支持独立好音乐的口袋音乐正式发行，过去只能收藏简陋小样的你们，可以再次的真切聆听来自内心的声音。　　做为民谣歌手，李志一直用犀利的歌词和流畅的旋律打造音乐，比起《被禁忌的游戏》，这张专辑的歌曲和整个风格都更显饱满，不单单是一人抱吉他的浅吟低唱，而是通过丰富的乐器配以清新的女声，令整张唱片跳脱过去颓废调子，引人心痛的孤独依然存在，只是在这里，孤独变成一种习惯，成为朝夕相处的朋友，甚至在某些时刻，我们能听见"欢愉"的成分存在，即使所有的一切都已经远去。这种"欢愉"，是坦然面对孤独的平静，是化寂寞为会心一笑的无言。　　清澈见底的钢琴，绵延悠长的小提琴，第一只曲子如序幕般开始这场欢愉的寂寞。总让我想起年少时课堂发呆的模样，清新纯粹，不在...,8.9,民谣
https://music.douban.com/subject/3821598/,Timeless 可啦思刻,方大同,https://img3.doubanio.com/view/subject/m/public/s27078161.jpg,华纳唱片,2009/8/11,"　　有些歌 是一輩子的, 無論什麼時候出現, 都是新歌o　　男孩在自己的房間，拿起吉他，上了弦　　他溫柔而緩慢地調著這把老吉他，專心的像是世上只有這件事情可以做　　一首熟悉的歌慢慢在心中，如輕煙裊裊升起　　他彈起了前奏，又唱了兩句，然後像是想起什麼似的………　　原來 這些歌曲　　聯繫著過往和現在的自己　　在時空中交錯著的　　是我們了然於胸的擁抱　　方大同 2009自選輯~Timeless:《可啦思刻》　　有些歌 是一輩子的, 無論什麼時候出現, 都是新歌o　　想必你會問方大同：　　“為什麼會錄製這張翻唱作品呢？”　　這個問題，其實是另一個問題的答案：　　“是什麼啟發了你的音樂創作？”　　2005年出道至...",8.3,放克/灵歌/R&B
https://music.douban.com/subject/2210561/,依然范特西,周杰伦,https://img9.doubanio.com/view/subject/m/public/s1943885.jpg,新索音乐,2006/9/5,　　周杰伦最新专辑《依然范特西》请出小哥费玉清对唱首波主打歌《千里之外》，周杰伦以R&B曲风搭配费玉清美声的唱腔，呈现强烈对比，制造出反差冲突，周杰伦表示去年就有此念头，今年透过老板杨峻荣找上费玉清，终于促成歌坛老少天王的合作。　　　　《千里之外》歌词描述一段大时代的烽火儿女情愫，一句「情深何在、生死难猜」点出战火年代的爱情多以悲剧收场。延续上一张专辑《发如雪》的悲情，周杰伦和费玉清以「男男对唱」的方式唱出大时代的悲歌。　　　　《千里之外》MV则以怀旧老歌剧院为背景，周杰伦入镜扮演歌剧院年轻小跑堂，并在歌剧院中展开一段美丽恋情，费玉清则在舞台上以歌声诉说戏里周杰伦的感情故事。费玉清透露，自己在进录音室前就已熟练旋律，一进录音室与「周制作」沟通后，短短２小时就唱完整首歌。而周杰伦也很佩服费玉清超快的配唱速...,7.7,流行
https://music.douban.com/subject/1407437/,风筝,孙燕姿,https://img9.doubanio.com/view/subject/m/public/s6569456.jpg,Warner,2001/7/9,　　《风筝》是新加坡“小天后”孙燕姿的第三张专辑，这张专辑还是由她的两位恩师李偲菘和李伟菘操刀。上回孙燕姿唱李偲菘写的“我要的幸福”，唱到泪洒录音室，这回她唱李伟菘写的“风筝”，难度跟“我要的幸福”一样高，这首歌一开始有一大段清唱，以突出孙燕姿独特的音质，也展现了她的实力唱腔，整体感觉呈现如恩雅般的空灵质感，悠远又震慑人心，连高音清唱时的几度喘气声都被原汁原味的收录在歌曲当中。“风筝”的后半段转为孙燕姿擅长的力道唱法，让人联想起实力歌手艾拉妮丝莫瑞塞特。,8.8,流行
https://music.douban.com/subject/4725615/,完美的一天,孙燕姿,https://img2.doubanio.com/view/subject/m/public/s1646682.jpg,华纳唱片,2005/10/7,　　⊙完美的一天，孙燕姿音乐旅途，新的一页…　　　　  从音乐制作发想开始，如何透过新的制作人从零开始是主要的关键，贾敏恕“　　完美的一天”，FIR+五月天+孙燕姿联合创作与制作的“第一天”，我们可以从新的　　合作上，听到新的音乐性。李偲菘、李伟菘的“眼泪成诗”…向来对燕姿很有默契　　的掌握，亦展现了歌手在歌唱的音乐才华。　　　　  除了与新制作人的合作，在创作人与乐风上也大量使用了新的元素，新锐创作　　人虞洋谱出了愉快音乐性浓的“完美的一天”。“眼泪成诗”是知名作词人林夕与　　燕姿的首度合作，在二胡与钢琴、弦乐的交叠下谱出了扣人心弦的情歌，整张专辑　　的曲风囊括了流行、摇滚、电子、Lounge Music…，在这张专辑里，我们听到...,8.1,流行
https://music.douban.com/subject/1547155/,Say I Am You,The Weepies,https://img1.doubanio.com/view/subject/m/public/s4043738.jpg,Nettwerk Records,2006,　　The Weepies，一只由Deb Talan和Steve Tannen组成的流行民谣二重奏。两人初次相遇是在Tannen的波士顿音乐会上。在此之前，两人都已各自发表过自己的作品（Deb Talan发行过3张，Steve Tannen发行过2张）。二人相互钦佩，很快就一起开始了创作歌曲，并且Weepies很快诞生了。2004年，他们独立发布了8只歌的EP“Happiness”，并且在二年后签约Nettwerk厂牌。2005年12月，The Weepies在此厂牌录制完成全新专辑“Say I Am You”，并于2006年3月正式发行。　　The Weepies乐队的特点是旋律简单，音乐流畅，人声舒服，清新自然。有女生独唱且有男声独唱，亦有男女声混唱，美丽却不张扬。淡淡的感觉带着简洁和清新的味道，细腻的吉他，抒情的歌词，非常值得品味。,8.5,民谣
https://music.douban.com/subject/1395092/,黑色柳丁,陶喆,https://img2.doubanio.com/view/subject/m/public/s4597133.jpg,Shock Records Co. Ltd,2002,　　《黑色柳丁》展现了一个极丰富的音乐空间，现代摇滚、强节奏爵士、电子摇滚、乡村摇滚、蓝调、R&B、RAP风格都有，多元的音乐与娃娃时而戏谑、颓废，时而温馨、浪漫的填词起到了火花四溅的“化学反应”，使人眼前一亮：“黑色柳丁”透过摇滚乐的沉重力量，诠释失去爱的沧凉悲喷，轻灵的电子前奏、忽然爆发的硬朗摇滚，让人始料不及，又惊又喜。陶?招牌式的R&B风格“Dear God”，巧妙安排在一连串叫人心慌摇头的新闻片段后，唱出人类渺小无力的?喊，渴望真爱重现人世……这次为大家带来的是惊喜特价版本，完整收录了专辑中的所有歌曲，好歌特价，精彩不变,8.8,流行
https://music.douban.com/subject/1394994/,Under My Skin,Avril Lavigne,https://img1.doubanio.com/view/subject/m/public/s4716897.jpg,Bmg,2004/5/12,"　　With her breakthrough 2002 debut, Let Go, Avril Lavigne tried to market herself as the bona fide alternative to tarty teen queens, Britney and Christina. Her guitar-pop hits were irresistibly bratty but the whole ""Complicated"" teen pose was a little hard to swallow, especially since two songwriters called the Matrix--who had at least twenty years on the Canadian singer--fed h...",8.5,摇滚
https://music.douban.com/subject/2078050/,花的姿态：演唱会经典实录,陈绮贞,https://img1.doubanio.com/view/subject/m/public/s2377978.jpg,亞神唱片,2007/5/18,　　她，驕傲的綻放，一場最獨特的生命姿態　　有一種人，默默追求完美；有一種姿態，從默默中更顯強韌！　　我們都深刻記著，那個晚上，那場意外的美好，空氣裡瀰漫著灼熱期待，　　能量宣洩的靈魂狀態，一種呼吸共鳴感，四處流動。　　所有人始終沒忘記那晚的熱度與溫度，演唱會雖然結束了，　　但一切無以名狀的感動與興奮還在腦中盤旋，現在還是。　　2CD　　挑選出道至今，絕讚經典累積，18首階段精典。　　從1997年知道陳綺貞、認識她、喜歡她、信仰她的精華集結。　　DVD　　由綺貞親自挑選，屬於前台、後台、綺貞腦海裡的與屬於我們共同的感動印象。　　當月球升起，那側臉的剪影，<腐朽>的前奏，被妳的溫柔震撼了；　　當那個帶著安全帽的女生，從<旅行的意義>M...,9.2,
https://music.douban.com/subject/1405324/,我去2000年,朴树,https://img1.doubanio.com/view/subject/m/public/s27208919.jpg,麦田音乐,Jan-99,　　那一年，一个看上去与这个世界颇有些格格不入的青年带着一盘全新的专辑出现在我们面前，将我们带入一个全新的时代，这就是麦田旗下新人朴树推出的红白蓝专辑之二《我去2000 年》。　　他说出了我们想说但是一时又说不出来的东西。听完他的这张专辑之后，你肯定不会相信这些歌都是他一个人写的。凄美到极致的《那些花儿》、《召唤》，另类到骨子里的《NEW BOY》、《活着》，甚至还有一首俄罗斯风格的《白桦林》。《NEW BOY》是整张专集里面很突出主题的一首，词作显得尤其的优秀，那句“我们的生活甜的像糖”和《我去2000年》里面的一句“这个操蛋的年代”，构成了整张专集的主题。　　这些看似自相矛盾的歌曲反映的其实就是这个性格孤僻的朴树，以及许多像他这样的新新人类的真实的内心世界，准确地把握了时代的脉搏，抓住了很多年轻人的心。,9.1,流行
https://music.douban.com/subject/1758337/,Young For You,GALA,https://img1.doubanio.com/view/subject/m/public/s1629838.jpg,弄潮音乐,2004,　　试听地址：http://site.douban.com/gala/　　这是那张经典专辑的正式版。　　关于理想和坚持，理想谁都有，坚持理想，我不能！！我做不到！！我没有毅力！！我不能9年做同一件事。我认识苏朵的时候他就为了他心中的美好而执著的活着……　　你可以鄙夷他，但你阻挡不了他的盛放！因为他是正在生长的奇迹……　　GALA是由3个80年代出生的青年组成，是垮掉的一代人是重生的一代人是无言的一代人 GALA是一支只用吉他来创造美妙旋律的乐队，不服可以去北京西城区西四地下排练室m他们！　　GALA，一支北京英式乐队，由苏朵（主唱）、王子（吉他）、木木（贝司）叁个80年代生人组成，成立于2004年1月2日，从磨合到《Young For You》的录制完毕仅用半年时间。vocal: 苏朵_suddoo ...,8.7,摇滚
https://music.douban.com/subject/1405050/,自选集,孙燕姿,https://img1.doubanio.com/view/subject/m/public/s3151869.jpg,Warner,2002年1月,　　孙燕姿从一出道即创下销售佳绩，3张专辑累积成绩超过百万，人气 买气 实力兼备，专业音乐人与消费大众的同时肯定，成功做到实力认证与偶像崇拜。她的平凡、她的天真、她的热情征服了大家，所有人被征服在她一颗永远对音乐赤子之心的感动。2002是孙燕姿的另一个开始，从音乐里出发，从2002亚洲巡回演唱会揭开序幕，从这张<Start自选集>开始。,8.9,流行
https://music.douban.com/subject/2266925/,理性与感性 作品音乐会,李宗盛 Jonathan,https://img2.doubanio.com/view/subject/m/public/s2891182.jpg,滾石唱片,2007/9/28,　　在出道20多年後，細數創作出來的無數首動人作品，大哥李宗盛終于在2006年，于臺北小巨蛋舉辦了個人的第一次大型售票作品音樂會。　　以臺灣為首站出發的《李宗盛 理性與感性世界巡迴作品音樂會》，遍足了臺灣、香港、北京、上海、新加坡、馬來西亞等地，場場爆滿，座無虛席。,9.5,流行
https://music.douban.com/subject/2350942/,比天空还远,曹方,https://img9.doubanio.com/view/subject/m/public/s2755385.jpg,大班音乐工作室,2007/11/20,　　内地创作女声代表曹方沉寂一年之后再出新作，全新EP收录五首作品。　　“大班音乐工作室”独立发行，给你一个百分之百的ICY。　　40P《歌词图册》记录曹方的生活、旅行和创作，Lomo及摄影作品一次展现。　　超过20P《制作笔记》特别奉献，还原EP诞生过程中的点点滴滴。　　精美海报+曹方亲手拍摄之宝丽莱明信片。　　全国限量五千张精装发售，请放进书架细心收藏。　　Track1《夜晚》　　日坛公园的夏夜，曹方收集着空气里的声音：孩子们在喧闹，大人们在乘凉，说话……一片嘈杂中，她用吉他和口风琴写下这段旋律。全曲终，车辆驶过的声音仿佛海浪一般。　　Track2《比天空还远》　　驱车去版纳的途中，怀着寂寞而自由的心情，曹方写下这首属于天空的歌曲。保留了小样里最真实的声音，...,8.5,流行
https://music.douban.com/subject/2299845/,黑梦,窦唯,https://img2.doubanio.com/view/subject/m/public/s3081692.jpg,魔岩唱片,Oct-94,　　《窦唯：黑梦》1994年，窦唯《黑梦》发行。他与张楚、何勇共称为“魔岩三杰”。他在离开黑豹乐队后，窦唯更加展现出与众不同的音乐天才，这张专辑无不流露一种黑色的弥幻色彩,9.2,摇滚
https://music.douban.com/subject/2164654/,不能说的秘密,周杰倫                                        /                                                                        Terdsak Janpan                                        /                                                                        詹宇豪                                        /                                                                        陳承麒                                        /                                                                        黃婉琦                                        /                                                                        姚蘇蓉                                        /                                                                        黃俊郎                                        /                                                                        江語晨                                        /                                                                        長榮交響樂團,https://img1.doubanio.com/view/subject/m/public/s2652097.jpg,Sony BMG,2007/8/13,　　周杰伦 首部导演、原创剧本、主演电影作品“不能说的秘密”　　首次钢琴演奏、创作电影配乐专辑　　隐藏在琴键与指间的爱恋秘密 穿梭在古典与流行的浪漫音符　　典藏纪录册　8/10限量推出　　纯爱永不散场 经典豪华收录：　　＊100页典藏纪录册，叶湘伦和路小雨的秘密精彩剧照，珍藏感动(内共50张精彩剧照)　　＊4首主题歌、插曲~　　「不能说的秘密」周杰伦最刻骨的情歌、「女孩别为我哭泣」名词人黄俊郎首度现声　　「晴天娃娃」江语晨初试啼声清新之作、「情人的眼泪」湘伦与小雨最爱的歌　　＊21首周杰伦&泰国配乐大师Terdsak Janpan联手编织的唯美配乐　　典藏纪录册原声带不惜成本的精装与厚重，绝对等同於看完电影之後的深深愁怅与意犹未尽　　！<br...,8.7,原声
https://music.douban.com/subject/1427941/,丝路,梁静茹 Fish,https://img2.doubanio.com/view/subject/m/public/s1966952.jpg,滚石唱片,2005/9/16,　　★ 最永恒主打：丝路---王力宏作曲制作，五月天阿信作词，两大创作天王生平第一度交手改写梁静茹。新生代首席唱功天后挑战最高难度”不断气发声法”，缔造2005年最千载难逢的寻爱之歌。莎拉布莱蔓、席琳迪翁、黎恩莱姆丝、玛丽亚凯丽、JO珍妮佛萝佩兹、小甜甜布兰妮6大天后御用混音师〝Mick Guzauski〞跨国操刀。超完美组合的新亚洲风爱的史诗！ 　　　　★ 最完美主打：瘦瘦的---陈小霞作曲+姚若龙作词+贾敏恕制作炉火纯青铁三角联手巧制”爱情瘦身主义”，FISH甜美招牌再掀”2005分手快乐”风潮！你给我的感动多于心动，80分的幸福已经很完美! 　　　　★ 最心酸主打：可惜不是你---金曲奖作词人李焯雄年度锥心杰作，梁静茹声音火候更上一层楼。一辈子都忘不了的至爱，一辈子都在心里的恋歌。可惜不是你陪我到...,8.2,流行
https://music.douban.com/subject/2153935/,All The Lost Souls,James Blunt,https://img2.doubanio.com/view/subject/m/public/s2609413.jpg,Wea,2007/9/18,"　　All the Lost Souls is the second studio album by James Blunt, released on 17 September 2007. It is the follow-up to his hugely successful 2004 debut album, Back to Bedlam.",8.5,流行
https://music.douban.com/subject/1408794/,F.I.R.,F.I.R.                                        /                                                                        飞儿乐团,https://img3.doubanio.com/view/subject/m/public/s4124010.jpg,珠影白天鹅音像出版社,2004/4/29,　　????在F.I.R.同名专辑中，十首歌的创作几乎都出自F.I.R.笔下，整张专辑的概念性强，理念表达完整，从旋律的市场性，编曲的丰富ㄧ直到歌词的内涵，整张专辑听下来层次分明，张力十足。专辑中非常亮眼的摇滚歌曲运用了不同的元素或编曲形式来表现，《Fly Away》充满生命力的华丽摇滚曲风强势登场，《Lydia》的抒情摇滚曲式却带有古典华丽的巴洛克音乐风格，展现F.I.R.的大将之风；《光芒》以庞克的节奏带出流畅有力的Modern Rock气息；《Revolution》取材自西洋乐界风行的New Metal曲风，加入东方音乐元素(古筝与二胡)完美地融合中西呈现出新的摇滚气象；《你的微笑》则以舞曲的节奏融合摇滚风味，配合旋律与歌词特有的甜蜜情绪成为专辑中最具渲染力的单曲。　　　　　　F.I.R.专辑中的抒情曲也都是风味各个不同，《...,8.6,流行
https://music.douban.com/subject/4009831/,上五楼的快活,陈奕迅,https://img2.doubanio.com/view/subject/m/public/s3969572.jpg,環球唱片,2009/9/23,　　台湾金曲歌王陈奕迅首次挑战台语歌，在2009年全新国语专辑《上五楼的快活》中演绎首支台语歌「我甲你」，由乱弹乐团主唱阿翔创作。此外，碟内亦多方邀请创作歌手写歌，有蔡健雅的「多少」、苏打绿青峰的「这样的一个麻烦」、范晓萱的「你为什麽哭了呢」、小安的「心的距离」，而Eason也特别创作了一首新歌「给你」，呼吁珍惜地球的环保讯息。整张专辑主打「快活」主义，无论在选歌及演绎上，制作人林暐哲让Eason可以自在地透过音乐记录生活。　　随碟限量加送「陈奕迅五楼demo笔记本」，当中有由Eason亲自拍摄的写真手札(72页)，以及他在录音室live band试唱的纪念版CD(11曲)。　　快乐还不够 要快活才可以　　给你陈奕迅 上五楼的快活　　Eason Chan陈奕迅　　全新国语专辑 “上五楼的快活”<br/...,7.7,流行
https://music.douban.com/subject/2042799/,Minutes to Midnight,Linkin Park,https://img3.doubanio.com/view/subject/m/public/s2665031.jpg,Warner Bros.,2007/5/15,　　<末日警钟 毁灭.新生 Minutes to Midnight>专辑主题跟以往联合公园所触及的创作主题比起来显得特别深沉、格外引人省思，但却也自我唤醒我们每一个人的危机意识。专辑标题<Minutes to Midnight>想要表达出的其实就是『世界末日钟(Doomsday Clock)』的概念！『世界末日钟（Doomsday Clock）』是源自于美国二次世界大战时期，当美国在日本长崎及广岛投下两颗原子弹之后，在1974年由一群芝加哥大学研究原子科学的科学家们(Board of Directors of the Bulletin of the Atomic Scientists at the University of Chicago)所一起创立的概念。科学家们以『世界末日钟(Doomsday Clock)』这个虚拟的定时器，来警惕人类将因过度...,8.2,摇滚
https://music.douban.com/subject/2264207/,GOODBYE & HELLO,蔡健雅                                        /                                                                        Tanya,https://img1.doubanio.com/view/subject/m/public/s27067658.jpg,亚神音乐,2007/10/19,　　圈内公认，唱作俱优之最佳创作女歌手，她的吉他总是安静利落地划开爱情的伤口，坦言不讳地述说着人类与生俱来的孤寂与欲念，最靠近蔡健雅的一次，2007全新创作Goodbye & Hello，Goodbye过去，Hello自己：用11首歌的时间，审视爱情的野蛮，进化成更好的人。　　我们总是习惯听着她冷静内敛的唱着所有动人的情歌，在她的旋律里试图投射，在她的歌声里寻求抚慰。正当所有其他歌手以张牙舞爪姿态重击市场，以夸张戏剧模样攻占乐坛时，我们冷眼看待这些虚华浮夸，厌倦那些声光刺激，却未曾忽略内心深处迫切渴望在这华美背后寻求，温度，一种来自音乐感动人的温度。其实，我们用不着害怕在这冷漠孤寂的城市中失去温暖，因为，我们始终，理所当然地在某一个人的音乐世界里取暖，找到赖以存在的生活温度，她，就是蔡健雅。一路以来众人寻求温暖的想望也成了蔡健雅坚持音乐之路...,8.6,流行
https://music.douban.com/subject/6064884/,Someone Like You,Adele,https://img9.doubanio.com/view/subject/m/public/s4689205.jpg,XL Recordings,2011/1/24,"　　""Someone Like You"" is a song by English singer-songwriter Adele from her second studio album 21, and was written by Adele and Dan Wilson. The song has received universal acclaim by music critics and peaked at number one on the UK Singles Chart following a well-received performance of the song at the 2011 BRIT Awards, making it her first number one in the UK,[1] and the longes...",9.5,放克/灵歌/R&B
https://music.douban.com/subject/1875211/,迟到千年,苏打绿,https://img9.doubanio.com/view/subject/m/public/s4567536.jpg,林暐哲音樂社,2006/9/18,　　如果你来不及认识苏打绿　　  2006年千万不要再迟到了　　  苏打绿最新单曲迟到千年　　  918不迟到发行“限量五千”　　　　　　⊙关于迟到千年　　　　★ 文/青峰　　　　  迟到千年这首歌，写的是对于慢半拍的人事物，所造成难以消灭的芥蒂的描写。写于我高三升大一的暑假，在一个心还在昏睡，而身体已在捷运站等候的场景，在台北车站等着南势角线的时候，写下这首歌。　　　　  感受是来自直觉的，事情毁坏了就一直停留在错失良机的那一刻，就像心留在黄昏再也无法进入夜晚。在心里想把那人事物毁灭、放弃、丢掉或干脆吃掉，可是逃避只换来更多的不满足和空虚。　　　　  因为词汇来自感受，而感受来自直觉...,8.8,流行
https://music.douban.com/subject/1395685/,The Dark Side of the Moon,Pink Floyd,https://img9.doubanio.com/view/subject/m/public/s4415985.jpg,Capitol,1973,　　作为英国最成功且最具长久生命力的前卫摇滚乐团和迷幻音乐的较早实践者，Pink Floyd 所呈现出的那种与60年代中期污浊的摇滚乐坛形成鲜明对照的未被污染的个性，均体现在这张具有外太空概念的概念专辑中，作为他们发布的第9部专辑，[The Dark Side of the Moon]由6首歌曲加4首音乐背景效果音乐，采用不停顿的方式连续演绎，给人一气呵成的感觉。　　专辑中，[Breathe]表达了一种无助的心态，[Time]则表现的是对光明虚度的追悔和对故乡的眷恋，[Money]则鞭策了金钱至上的思想。[Us And Them]是全碟旋律最优美的一首歌，歌词虽简单但内涵却很深奥，其深刻地提出了反战宣言。[Brain Damage]中通过讲述了一个行为与众不同的人，借以讽刺那些所谓的“正常人”。这个实际清醒的人为世俗所不容，只能在"月影"才...,9.1,摇滚
https://music.douban.com/subject/3837067/,王菲,王菲,https://img3.doubanio.com/view/subject/m/public/s27066361.jpg,中国唱片上海公司,2001,　　改变，不一样，独一无二，是王菲的天分。这一次，全新制作班底：新加坡蔡健雅，台湾伍佰和深白色，以及内地的三宝、金武嶙，至爱谢霆锋特别创作“迷魂记”，主打歌“流年”由陈晓娟作曲，林夕填词，沿袭了王菲一向脍炙人口的抒情曲风，第二主打“流浪的红舞鞋”则是王菲自己最喜欢的歌曲之一，专辑中还特别收录了这首歌的钢琴版。“光之翼”极具朋克风格，王菲演绎得看似漫不经心，却颇堪回味……,9.1,流行
https://music.douban.com/subject/6974122/,夜空中最亮的星,逃跑计划,https://img9.doubanio.com/view/subject/m/public/s7050455.jpg,美丽世界音乐,2011/4/12,　　我祈祷拥有一颗透明的心灵　　和会流泪的眼睛　　给我再去相信的勇气　　越过谎言去拥抱你　　每当我找不到存在的意义　　每当我迷失在黑夜里　　夜空中最亮的星　　请照亮我前行,9.4,摇滚
https://music.douban.com/subject/6047523/,追梦痴子心,GALA,https://img1.doubanio.com/view/subject/m/public/s26743139.jpg,東樂影音,2011/3/24,　　试听地址：http://site.douban.com/gala/　　GALA来了！　　仍然是嬉笑自嘲，仍然不靠谱，早已经不是少年，还是满腔少年心气。不赶紧攒钱买房，还一心奔跑在路上，最初的一点梦想都在手心化成了糖浆，还紧握住不放，被视作痴人也不在意，怀着一颗赤子之心一路奔跑。六年时光的打磨并不能使所有人都向生活俯首称臣，这张《追梦痴子心》,8.8,摇滚
https://music.douban.com/subject/4884299/,宝贝,莫文蔚,https://img2.doubanio.com/view/subject/m/public/s4425103.jpg,环球唱片,2010/7/26,　　就像那摇篮曲　　一点一滴把情感储起　　一点一滴的叫人珍惜　　莫文蔚全新国语大碟《宝贝》首张同名主打单曲　　张亚东谱词 莫文蔚作曲　　温婉诗词 打造动人声音　　〈宝贝 〉制作概念　　如何构成一首好听的歌？有人选择上百人大乐队伴奏，有人决定用过千万宣传包装……糖衣外表，却忘了核心∶那真挚、直接，最感动人心的旋律与歌词。　　其实歌曲就是抓着创作者一刹那感动∶有一天张亚东给莫文蔚看他第一次写下的中文歌词，当中真诚又简单的语句触动了Karen。最后女方决定反传统，为这诗篇谱上歌曲，这也是她一次在先有歌词再谱曲的尝试，也同时开展了专辑的第一步。Karen手执这温婉的歌道∶“这歌旋律很简单，歌词的表达也很直接，也贯穿了整张专辑的创作方向，其实唱歌就是这么简单的事情，能用这种简单的音...,7.9,流行
https://music.douban.com/subject/1401759/,黑白灰,陈奕迅,https://img9.doubanio.com/view/subject/m/public/s4088274.jpg,EEG,2003,　　三位制作人JIM LEE/陈小霞/ERIC KWOK，三种颜色：黑、白、灰，无限音乐空间，让你ENJOY这张专辑里的每一分每一秒！钢琴与歌声的完美融合，唱功淋漓尽致的完全表现［我们都寂寞］！　　增添专辑流行指数，专辑中的K歌之王［兄妹］！　　香港2002年度金曲奖［明年今日］国语版，专辑中的另一K歌之王［十年］！　　FUNKY复古DISCO绝对要你的身体随着节奏舞动［要你的］！　　粤语歌曲［幸福摩天轮］香港顶尖制作人ERIC　KWOK悦耳耐听无负担的减压作品［LAST　ORDER］！,9.1,流行
https://music.douban.com/subject/25709562/,安和桥北,宋冬野,https://img1.doubanio.com/view/subject/m/public/s27029428.jpg,摩登天空,2013/8/26,　　一个城市漫游者的安和桥北　　他　　在蓉城的祠堂敲打耳钟的空灵，　　在太湖樵头尝过醉人的雨。　　在筑城折下腊梅看尽风尘把酒，　　在金陵的阅江楼巅览望江淮。　　在西湖岸边撑起一把纸伞，　　在凤凰城中贺兰山下轻嗅刺玫。　　在商都品笑白居不易，　　在浏阳河映出的星光里记起奶奶的微笑。　　在金城的河床里荡起黄河谣　　也在这里点燃一只兰州。　　有一天，他还是回到了安河桥，也许就忘掉了混凝土的过错，在桥下寻觅着那些安澜平和。　　第一张专辑定名为《安和桥北》，也献给已经和安和桥一起去了天上的，深爱的奶奶。并将未来所有可能得到的成就，归功于她的冥冥之中的庇佑。　　一个胖子的城市生活总结　　今天的“安河桥”原为“安和桥...,8.7,民谣
https://music.douban.com/subject/3035043/,Prisoner of Love,宇多田ヒカル,https://img9.doubanio.com/view/subject/m/public/s3104656.jpg,EMI MUSIC JAPAN(TO)(M),2008/5/21,　　宇多田光将于5月21日发行第21张单曲《Prisoner Of Love》。同名主打歌《Prisoner Of Love》其实此前已经收录在今年3月19日发行的专辑《HEART STATION》中。而近期由于搭配热播日剧《ラスト·フレンズ（最后的朋友）》，引发不小话题，故将特地重新发行。,9.2,流行
https://music.douban.com/subject/1937036/,Back To Black,Amy Winehouse,https://img9.doubanio.com/view/subject/m/public/s2146936.jpg,Island,2006/10/30,"　　Back to Black is the second studio album by English singer-songwriter Amy Winehouse, released in October 2006 on Island Records. The album has spawned a number of singles such as ""Rehab"", ""You Know I'm No Good"", ""Back to Black"", ""Tears Dry on Their Own"", and ""Love Is a Losing Game"". Back to Black has received universal critical acclaim, and has been praised for its classic ja...",8.5,放克/灵歌/R&B
